ObjectID,GlobalID,Minute,Species_Code,Radial_Distance,How_Detected?,Song_Also?,Sex,Visual_Detection?,Migrating?,Point_Notes,ParentGlobalID,CreationDate,Creator,EditDate,Editor,Is_bird_within_burn?,Direction
113,b10da5c6-c91f-4f75-bbd2-6aab830806af,5,HOLA,55,C,,U,No,,,5adceca1-9315-4dd5-abe0-3eeae70f3380,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
114,ed85b611-53b6-4b64-9928-4b05cb1a82d0,6,HOLA,78,S,,U,No,,,5adceca1-9315-4dd5-abe0-3eeae70f3380,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
115,46f19f56-4b5c-4c3b-9633-9e9861aa8de4,1,HOLA,65,S,,U,No,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
116,15815371-ead5-4c9e-892c-ca90f70caf39,1,HOLA,55,S,,U,No,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
117,117e076c-7aeb-4e07-901b-a6f0523805bb,2,HOLA,54,S,,U,No,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
118,24fd29d0-b3ff-4861-ab6b-1eb724ec33bd,3,WEME,100,S,,U,No,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
119,0171795b-1677-4d85-9467-0acbda9eabe8,4,NOBI,,,,,,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
120,51cb7d01-7b3b-4316-8e93-dcf5d903b95a,5,NOBI,,,,,,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
121,f1fe3b74-857d-46bd-9918-d0e2642c94de,6,PIJA,200,C,,U,Yes,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
122,2f006d56-2200-435a-a8f7-88d4dc65d690,6,PIJA,200,C,,U,Yes,,,d836ca5e-9d91-49b7-976d-88ecb825baf9,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,Yes,
123,a2f6b428-2476-4126-8630-c3ee65130708,1,WEME,177,S,,U,No,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
124,32f39e9a-1b89-478e-930a-5ebed141e030,2,WEME,206,S,,U,No,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
125,8b633385-584e-445e-af4d-a34e051cf022,3,HOLA,85,V,,M,Yes,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
126,7cb78a31-3e8b-4c4d-ac4c-4f4a7171b436,3,HOLA,85,V,,F,Yes,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
127,db9591de-7fbd-4839-aa53-8df535dd2d90,4,NOBI,,,,,,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
128,9f229967-4b95-43ad-a6d8-8229ed5b837f,5,WEME,160,S,,U,No,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
129,a5b70e69-4f2c-4219-b2c3-ccb6699f49ee,6,NOBI,,,,,,,,f88cfdd7-aa15-46c8-a0e2-a16cbe8f5a15,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
130,5244a9e9-bf13-433a-8aeb-1355d229ac1b,1,WEME,224,S,,U,No,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
131,6e5c9aa0-d130-4b33-8c06-1c3520bd86b6,2,HOLA,178,S,,U,No,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
132,27b489cf-cbd5-4654-81d2-408e997f830c,3,NOBI,,,,,,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
133,39148933-b243-4047-adf3-112d06d09e2c,4,NOBI,,,,,,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
134,21260f0b-729b-4a86-8718-8d62b5dc0d01,5,WEME,312,S,,U,No,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
135,3e768617-e6eb-453b-afe8-7c4db061c0a7,6,LASP,64,C,,U,No,,,2eed1433-bf03-40a3-bcaf-164a0924c8ff,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
136,591bf11f-ea96-40a0-818d-5643ca860a6e,1,SWHA,227,C,,M,Yes,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
137,4c816de5-04d3-46a7-ac28-f1cd863fdd4c,1,WEME,129,S,,U,No,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
138,e84018ee-3ec8-4dbd-8b28-aa198947c1ad,2,SWHA,225,V,,F,Yes,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
139,2438b710-f1af-4b36-9076-be24bc341670,3,WEME,260,S,,U,No,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
140,1d6a208c-ae2c-4ead-82f4-5e5ae180d8ec,4,WEME,263,S,,U,No,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
141,82fd949b-ef92-4822-9fd8-390b07d446a0,5,BTSP,157,C,,U,Yes,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
142,e895f735-6bdc-4c98-bfe9-7057f91c90f1,6,CORA,755,C,,U,Yes,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
143,6f276af0-a0f6-4443-8185-c22c505bbcb6,6,CORA,685,C,,U,No,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
144,62cc7af4-62f4-4fe7-8fd5-6e053cafb4aa,6,BTSP,209,S,,U,No,,,e149e808-1d43-4853-93c3-6623e82f0f06,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
145,bd0877c0-225b-41a3-9cef-be206766d80f,1,ROWR,104,S,,U,No,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
146,b87f5f4e-2208-4fb7-8d53-f9912aa18323,1,WEME,98,S,,U,No,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
147,e4f66bf1-5487-4196-b815-465622b08d07,2,NOBI,,,,,,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
148,fc1cb7b7-587c-454c-a9cb-31cba391ea87,4,NOBI,,,,,,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
149,e7a4ddd2-7ad8-4459-837c-786cda34b897,4,NOBI,,,,,,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
150,06d1e159-c850-4c8e-88a9-e72b44c2652e,5,NOBI,,,,,,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
151,bf820887-34dc-419b-a907-39857e71f83f,6,NOBI,,,,,,,,fb77f490-3d48-4c91-b72d-e76b57db2d5d,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
152,1703d5b5-6890-4068-aad8-f58441c8723d,1,BTSP,130,S,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
153,d9cde499-9e5a-45b2-8570-6aeb48f62977,1,WEME,199,S,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
154,f89e4e06-bb68-4090-93f8-72deae51ffcd,2,WEME,175,S,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
155,3db87770-8f02-4130-8fc9-ec9aa5a79041,3,NOBI,,,,,,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
156,40905937-3020-47e3-9939-4cfbe33f1a02,4,ROWR,185,S,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
157,619eda2e-8e78-4c78-aec6-996e69fa14fe,5,NOBI,,,,,,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
158,237f0a57-819f-4665-be4c-746967305ddf,6,CORA,219,C,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
159,2cbcf676-7e65-4df8-a848-07528ce0dacc,6,CORA,225,C,,U,No,,,b7a37342-7671-4b7d-8d81-6518782d9c1e,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
160,b88f6811-17ff-4b4f-99b1-c636f76402d2,1,HOLA,115,S,,U,No,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
161,6796c49e-72ce-4b7c-beb6-58b55ed6686b,2,NOBI,,,,,,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
162,ccdf8967-62ef-4505-a7d7-217c948b3a48,3,HOLA,196,S,,U,No,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
163,51ac3f57-cbfc-46b1-8c69-fd88c6a3bef4,4,NOBI,,,,,,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
164,f2c39257-1be2-493e-8f4b-0deee9dca848,5,NOBI,,,,,,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
165,cdf41848-569f-48b4-b1b2-4c64b4675b10,6,ROWR,70,S,,U,No,,,a369023c-cfc6-4376-9b02-701d8a44a640,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
166,d00123f1-3afe-4432-a18e-367d3c3925f9,1,HOLA,97,S,,U,No,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
167,d54a0ff6-bc37-483e-868c-0cd069d4ef11,1,WEME,223,S,,U,No,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
168,582673b7-ed65-4a7f-be76-357ccb301830,2,HOLA,104,S,,U,No,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
169,7d530bdf-d140-47e0-b80b-d25d0c7ac50f,3,NOBI,,,,,,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
170,dd2c621e-6ba8-4508-a53e-295b48dd233f,4,WEME,258,S,,U,No,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
171,3a24ed82-4c57-40ce-ab98-25dd50cfb8da,5,NOBI,,,,,,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
172,cc5a07c8-b424-4caf-ae98-d21384096e14,6,NOBI,,,,,,,,09c765ce-17e0-4c05-8a85-aaff3805f60f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
173,eb38f4b0-3655-42fb-a4ab-4862d9d73a71,1,BTSP,124,S,,U,No,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
174,9c49be80-2c8f-4d7f-91dd-ba5e52eed6ec,1,WEME,224,S,,U,No,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
175,66b9ea21-22ba-4866-ba57-5fd682d275ca,2,ROWR,200,S,,U,No,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
176,b128b7b9-b30b-410d-aaf6-27636ff4973a,3,NOBI,,,,,,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
177,ae7b39cb-0b5c-4892-8af5-fc5d126e99f6,4,LASP,26,V,,U,Yes,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
178,e3790bc6-3054-4fa6-afe0-11266f1ccea8,4,LASP,27,V,,U,Yes,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
179,5f265f43-c627-4225-964d-32ca3d3ab35c,5,NOBI,,,,,,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
180,7ccfaec6-9586-4833-873a-7fdb315d01b5,6,NOBI,,,,,,,,41999eed-878f-45ac-b31e-3e7048fef533,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
181,e7bd0b33-bea7-4995-9493-aa18d727bc8e,1,WEME,75,S,,U,No,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
182,d55f0f6f-f3e6-4bdd-9369-27c666bbb71d,1,CORA,346,C,,U,Yes,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
183,3914864a-b3b3-497b-8bdb-4f85cf90d0c5,1,CORA,350,C,,U,Yes,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
184,3806f126-ad81-4316-b1d7-8cda57263b72,1,CORA,350,C,,U,Yes,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
185,2d11ad07-8725-4704-b947-344f7e4c2fe6,2,ROWR,120,S,,U,No,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
186,20defecd-eb6a-4b86-b35f-0728241203ec,3,NOBI,,,,,,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
187,c106e088-1ed3-454e-9594-610abc2ad97b,4,NOBI,,,,,,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
188,5a5d3609-42bf-47dd-a085-3c18c921e8c7,5,NOBI,,,,,,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
189,63efc52e-a1f2-4e1b-924e-6eafc19a7a0d,6,NOBI,,,,,,,,50dbb3f7-cd4b-4000-aa57-8a1959dd875f,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
190,3452932a-e55f-4fee-ab98-671f1bd406d7,1,WEME,135,S,,U,No,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
191,f022bacd-65bf-4931-97af-9c0975e6d940,1,HOLA,42,S,,U,No,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
192,2a415746-958a-4ee5-a4c6-2a2569f00670,2,LASP,98,S,,U,Yes,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
193,a3f09131-3f2c-4e02-af6d-c947f136afd4,3,CORA,562,C,,U,Yes,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
194,afff4f34-797d-4b65-ad20-f628a1c62b00,4,WEME,103,C,,U,Yes,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
195,1223c889-16c4-491a-b4a5-e74e2e909633,5,NOBI,,,,,,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
196,664dfce8-2b7b-4eaf-8c29-25508d9f05a6,6,BTSP,97,S,,U,No,,,96ae1bf3-57b6-4886-8542-75dfdfb9a1b7,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
197,47a60f68-3e05-45b9-be44-ab1a0e0a254e,1,HOLA,96,S,,U,No,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
198,d61857de-cff6-4b07-be1e-7aae04dcb0a3,1,WEME,337,S,,U,No,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
199,4ee97f6e-40e5-429c-93d0-f6de43319635,2,BTSP,180,S,,U,No,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
200,0021a9db-e968-4742-a468-5d2cdd584927,3,NOBI,,,,,,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
201,f94f5950-3768-4e46-9e01-c92675dc03b3,4,NOBI,,,,,,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
202,c7eb9c62-af5d-46d8-bf05-a305188ae47f,5,WEME,70,S,,U,No,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
203,8b8eaef1-4456-48c7-927b-e3b6001aa06c,6,NOBI,,,,,,,,00b5a964-345c-436a-b30f-13732c1719b2,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
204,0e748070-e932-408a-9a6d-e912acc0bc5a,1,HOLA,48,S,,U,No,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
205,cd994dac-2a64-4363-9518-aedd24f1d507,2,SWHA,50,V,,U,Yes,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
206,6d1c8eb9-2f3f-4993-a4f9-722bfe233de5,1,WEME,127,S,,U,No,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
207,e105c08b-bf88-441b-be47-f591f4252ad6,2,HOLA,40,S,,U,No,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
208,c4483673-d567-4c0d-ac00-b1437cd2f62e,3,HOLA,126,S,,U,No,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,No,
209,ad593404-1100-49e1-b370-5e06fce4ed33,4,NOBI,,,,,,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
210,ebd87da2-26b2-4b24-9da2-bb253b7296bb,5,NOBI,,,,,,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
211,e324caef-b1c3-4f22-9714-dc719db5a235,6,NOBI,,,,,,,,cde6fa8e-c7e6-4b68-aca4-6e7e32c569dc,6/7/2022__4:31:42_AM,carter_ruger,6/7/2022__4:31:42_AM,carter_ruger,,
212,587c2f3b-1aa2-4547-84e5-d39ff7cc90f4,1,WEME,178,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
213,76742932-6126-4095-b510-b90bfeb82a3c,1,WEME,72,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
214,b18e3b39-e0ba-4a29-bbd6-98c370fc9142,2,BRSP,59,S,,U,Yes,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
215,c72e058b-fb87-4570-82e2-d9ea74ba18ff,3,BRSP,83,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
216,9479b8fa-08b2-4e04-96c2-62b1fd536cb0,3,WEME,60,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,No,
217,44e334e6-f938-4306-9395-bc0f00a7d86e,4,BRSP,43,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
218,a2aa81cc-0662-4c2f-9a7f-11fe8450a480,4,HOLA,51,S,,U,No,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
219,b4b6ce58-56df-48f9-b386-24492ba4c177,5,GTTO,77,S,,U,Yes,Yes,,5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
220,d5f71a1b-0a39-4741-9cbc-a8b2b6b183c4,6,BRSP,100,V,Yes,U,Yes,Yes,"Clearly_old_burn,_plenty_of_mid_sized_sage_w_greasewood_and_other_shrubs,_lots_of_grasses_and_forbs",5fe363c2-e24a-429d-8b82-f511e04909d8,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
221,c66929d5-c16e-4433-9929-b5108c2d4c47,1,BRSP,27,S,,U,Yes,Yes,I,038b3243-d0bd-4e4b-9bb9-0e5c1b268660,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
222,ca8525c3-99cc-4425-8f0e-533a02e68e24,1,WEME,258,S,,U,No,Yes,,038b3243-d0bd-4e4b-9bb9-0e5c1b268660,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
223,6c543641-07c3-403f-ad71-5ec10eef8f69,2,BRSP,29,S,,U,No,Yes,,038b3243-d0bd-4e4b-9bb9-0e5c1b268660,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
224,20230078-1233-414d-922d-31dcf55edcd1,2,BRSP,42,S,,U,No,Yes,,038b3243-d0bd-4e4b-9bb9-0e5c1b268660,6/8/2022__7:51:46_PM,carter_ruger,6/8/2022__7:51:46_PM,carter_ruger,Yes,
