"","Distance","Minute","How.Detected","Route.ID","Full.Point.ID","Observer.ID","Year","Visit","Burned","Ord.Date","MAS","Wind.Start","Sagebrush.Cover","Annual.Cover","Shrub.Cover","Shrub.Height","Elevation","TRI","Road.Distance","Point.X","Point.Y","Years.Since.Fire","Visit.ID","Dist.Bin","Dist.Bin.Midpoint","Time.Bin"
"97",100,5,"S","UT-C05","UT-C05-P04","Trey Mccuen","Y2","V1","R",141,68,"1-3 mph",10.1296296296296,7.68518518518519,17.4814814814815,30.7962962962963,1526.16343715735,0.642169082373903,731.666666666667,255191,4602207.221,148,"UT-C05-P04-Y2-V1",100,105,"3"
"98",75,5,"V","UT-C05","UT-C05-P04","Trey Mccuen","Y2","V1","R",141,68,"1-3 mph",10.1296296296296,7.68518518518519,17.4814814814815,30.7962962962963,1526.16343715735,0.642169082373903,731.666666666667,255191,4602207.221,136,"UT-C05-P04-Y2-V1",70,75,"3"
"99",100,6,"S","UT-C05","UT-C05-P05","Trey Mccuen","Y2","V1","R",141,119,"1-3 mph",11.8214285714286,5.41071428571429,19.1785714285714,30.7857142857143,1532.57823802807,0.46222178141276,731.308359973836,254437,4601959.068,90,"UT-C05-P05-Y2-V1",100,105,"3"
"100",25,1,"V","UT-C05","UT-C05-P06","Trey Mccuen","Y2","V1","R",141,106,"1-3 mph",11.9814814814815,5.22222222222222,19.2592592592593,30.3333333333333,1529.46343768084,0.662422180175781,979.207391912287,254689,4601959.025,133,"UT-C05-P06-Y2-V1",20,25,"1"
"101",100,2,"S","UT-C05","UT-C05-P07","Trey Mccuen","Y2","V1","R",141,94,"1-3 mph",9.2,9.61818181818182,15.7090909090909,29.5272727272727,1525.12093026297,0.805582863943917,978.333333333333,254941,4601958.983,182,"UT-C05-P07-Y2-V1",100,105,"1"
"102",70,3,"V","UT-C05","UT-C05-P07","Trey Mccuen","Y2","V1","R",141,94,"1-3 mph",9.2,9.61818181818182,15.7090909090909,29.5272727272727,1525.12093026297,0.805582863943917,978.333333333333,254941,4601958.983,85,"UT-C05-P07-Y2-V1",70,75,"2"
"103",150,2,"S","UT-C05","UT-C05-P08","Trey Mccuen","Y2","V1","R",141,81,"1-3 mph",10.3392857142857,6.69642857142857,17.8928571428571,29.1785714285714,1520.31680063101,0.621033888596755,731.666666666667,255193,4601958.943,86,"UT-C05-P08-Y2-V1",150,155,"1"
"104",25,1,"S","UT-C05","UT-C05-P11","Trey Mccuen","Y2","V1","R",141,163,"1-3 mph",11.5,5.33333333333333,18.9074074074074,29.5,1520.99029758998,0.484148842947824,979.636363636364,254942,4601710.707,83,"UT-C05-P11-Y2-V1",20,25,"1"
"105",65,2,"S","UT-C05","UT-C05-P12","Trey Mccuen","Y2","V1","R",141,175,"1-3 mph",10.5471698113208,6.71698113207547,18.0943396226415,30.622641509434,1516.15510163484,0.53643148916739,730.363636363636,255194,4601710.665,125,"UT-C05-P12-Y2-V1",60,65,"1"
"106",30,2,"V","UT-C05","UT-C05-P12","Trey Mccuen","Y2","V1","R",141,175,"1-3 mph",10.5471698113208,6.71698113207547,18.0943396226415,30.622641509434,1516.15510163484,0.53643148916739,730.363636363636,255194,4601710.665,112,"UT-C05-P12-Y2-V1",30,35,"1"
"107",100,4,"S","UT-C05","UT-C05-P13","Trey Mccuen","Y2","V1","R",141,232,"1-3 mph",9.55769230769231,6.51923076923077,16.8846153846154,28.3076923076923,1522.91351873224,0.628254560990767,857.362450062145,254439,4601462.52,145,"UT-C05-P13-Y2-V1",100,105,"2"
"108",50,3,"S","UT-C05","UT-C05-P16","Trey Mccuen","Y2","V1","R",141,190,"1-3 mph",11.8846153846154,4.98076923076923,19.0961538461538,30.5961538461538,1513.36366925921,0.510443278721401,724.396824589482,255191,4601461.089,160,"UT-C05-P16-Y2-V1",50,55,"2"
"109",83,1,"S","ID-C07","ID-C07-P01","Rory Eggleston","Y2","V1","R",142,81,"<1 mph",10,15.5,15.1071428571429,29,1631.47978344298,1.09565172697368,313.535298100224,299909,4669470.622,126,"ID-C07-P01-Y2-V1",80,85,"1"
"110",58,1,"S","ID-C07","ID-C07-P01","Rory Eggleston","Y2","V1","R",142,81,"<1 mph",10,15.5,15.1071428571429,29,1631.47978344298,1.09565172697368,313.535298100224,299909,4669470.622,178,"ID-C07-P01-Y2-V1",50,55,"1"
"111",81,3,"S","ID-C07","ID-C07-P01","Rory Eggleston","Y2","V1","R",142,81,"<1 mph",10,15.5,15.1071428571429,29,1631.47978344298,1.09565172697368,313.535298100224,299909,4669470.622,119,"ID-C07-P01-Y2-V1",80,85,"2"
"112",18,1,"S","ID-C07","ID-C07-P02","Rory Eggleston","Y2","V1","R",142,96,"<1 mph",10.1153846153846,16.5961538461538,15.2884615384615,28.8461538461538,1620.78079501065,1.13956104625355,358.05637290261,300154,4669472.349,145,"ID-C07-P02-Y2-V1",10,15,"1"
"113",54,1,"S","ID-C07","ID-C07-P02","Rory Eggleston","Y2","V1","R",142,96,"<1 mph",10.1153846153846,16.5961538461538,15.2884615384615,28.8461538461538,1620.78079501065,1.13956104625355,358.05637290261,300154,4669472.349,121,"ID-C07-P02-Y2-V1",50,55,"1"
"114",73,1,"S","ID-C07","ID-C07-P02","Rory Eggleston","Y2","V1","R",142,96,"<1 mph",10.1153846153846,16.5961538461538,15.2884615384615,28.8461538461538,1620.78079501065,1.13956104625355,358.05637290261,300154,4669472.349,158,"ID-C07-P02-Y2-V1",70,75,"1"
"115",69,1,"S","ID-C07","ID-C07-P02","Rory Eggleston","Y2","V1","R",142,96,"<1 mph",10.1153846153846,16.5961538461538,15.2884615384615,28.8461538461538,1620.78079501065,1.13956104625355,358.05637290261,300154,4669472.349,123,"ID-C07-P02-Y2-V1",60,65,"1"
"116",67,4,"S","ID-C07","ID-C07-P02","Rory Eggleston","Y2","V1","R",142,96,"<1 mph",10.1153846153846,16.5961538461538,15.2884615384615,28.8461538461538,1620.78079501065,1.13956104625355,358.05637290261,300154,4669472.349,168,"ID-C07-P02-Y2-V1",60,65,"2"
"117",73,1,"S","ID-C07","ID-C07-P03","Rory Eggleston","Y2","V1","R",142,109,"<1 mph",9.78846153846154,17.6923076923077,15.0961538461538,29.8846153846154,1609.00353131975,1.21201406206403,411.367774418422,300399,4669474.083,133,"ID-C07-P03-Y2-V1",70,75,"1"
"118",89,2,"S","ID-C07","ID-C07-P03","Rory Eggleston","Y2","V1","R",142,109,"<1 mph",9.78846153846154,17.6923076923077,15.0961538461538,29.8846153846154,1609.00353131975,1.21201406206403,411.367774418422,300399,4669474.083,148,"ID-C07-P03-Y2-V1",80,85,"1"
"119",35,2,"V","ID-C07","ID-C07-P03","Rory Eggleston","Y2","V1","R",142,109,"<1 mph",9.78846153846154,17.6923076923077,15.0961538461538,29.8846153846154,1609.00353131975,1.21201406206403,411.367774418422,300399,4669474.083,119,"ID-C07-P03-Y2-V1",30,35,"1"
"120",85,3,"S","ID-C07","ID-C07-P03","Rory Eggleston","Y2","V1","R",142,109,"<1 mph",9.78846153846154,17.6923076923077,15.0961538461538,29.8846153846154,1609.00353131975,1.21201406206403,411.367774418422,300399,4669474.083,201,"ID-C07-P03-Y2-V1",80,85,"2"
"121",56,1,"S","ID-C07","ID-C07-P04","Rory Eggleston","Y2","V1","R",142,121,"<1 mph",7.5,21.0740740740741,12.1481481481481,27.3888888888889,1597.35801478795,1.13572338649205,406.931328790838,300644,4669475.827,127,"ID-C07-P04-Y2-V1",50,55,"1"
"122",95,2,"S","ID-C07","ID-C07-P04","Rory Eggleston","Y2","V1","R",142,121,"<1 mph",7.5,21.0740740740741,12.1481481481481,27.3888888888889,1597.35801478795,1.13572338649205,406.931328790838,300644,4669475.827,178,"ID-C07-P04-Y2-V1",90,95,"1"
"123",110,4,"S","ID-C07","ID-C07-P04","Rory Eggleston","Y2","V1","R",142,121,"<1 mph",7.5,21.0740740740741,12.1481481481481,27.3888888888889,1597.35801478795,1.13572338649205,406.931328790838,300644,4669475.827,166,"ID-C07-P04-Y2-V1",110,115,"2"
"124",91,1,"S","ID-C07","ID-C07-P05","Rory Eggleston","Y2","V1","R",142,69,"<1 mph",10.9074074074074,14.962962962963,16.2222222222222,29.4814814814815,1627.55355557528,1.12405340021307,256.909090909091,299911,4669226.484,138,"ID-C07-P05-Y2-V1",90,95,"1"
"125",66,1,"S","ID-C07","ID-C07-P05","Rory Eggleston","Y2","V1","R",142,69,"<1 mph",10.9074074074074,14.962962962963,16.2222222222222,29.4814814814815,1627.55355557528,1.12405340021307,256.909090909091,299911,4669226.484,171,"ID-C07-P05-Y2-V1",60,65,"1"
"126",45,2,"S","ID-C07","ID-C07-P05","Rory Eggleston","Y2","V1","R",142,69,"<1 mph",10.9074074074074,14.962962962963,16.2222222222222,29.4814814814815,1627.55355557528,1.12405340021307,256.909090909091,299911,4669226.484,154,"ID-C07-P05-Y2-V1",40,45,"1"
"127",31,3,"S","ID-C07","ID-C07-P05","Rory Eggleston","Y2","V1","R",142,69,"<1 mph",10.9074074074074,14.962962962963,16.2222222222222,29.4814814814815,1627.55355557528,1.12405340021307,256.909090909091,299911,4669226.484,119,"ID-C07-P05-Y2-V1",30,35,"2"
"128",113,4,"S","ID-C07","ID-C07-P05","Rory Eggleston","Y2","V1","R",142,69,"<1 mph",10.9074074074074,14.962962962963,16.2222222222222,29.4814814814815,1627.55355557528,1.12405340021307,256.909090909091,299911,4669226.484,165,"ID-C07-P05-Y2-V1",110,115,"2"
"129",22,1,"V","ID-C07","ID-C07-P06","Rory Eggleston","Y2","V1","R",142,159,"<1 mph",9.40384615384615,17.2307692307692,14.3076923076923,28.1538461538462,1616.63043767756,1.21687566583807,256.981132075472,300156,4669228.211,176,"ID-C07-P06-Y2-V1",20,25,"1"
"130",45,1,"S","ID-C07","ID-C07-P06","Rory Eggleston","Y2","V1","R",142,159,"<1 mph",9.40384615384615,17.2307692307692,14.3076923076923,28.1538461538462,1616.63043767756,1.21687566583807,256.981132075472,300156,4669228.211,173,"ID-C07-P06-Y2-V1",40,45,"1"
"131",65,2,"S","ID-C07","ID-C07-P06","Rory Eggleston","Y2","V1","R",142,159,"<1 mph",9.40384615384615,17.2307692307692,14.3076923076923,28.1538461538462,1616.63043767756,1.21687566583807,256.981132075472,300156,4669228.211,176,"ID-C07-P06-Y2-V1",60,65,"1"
"132",29,1,"S","ID-C07","ID-C07-P07","Rory Eggleston","Y2","V1","R",142,147,"<1 mph",9.26923076923077,17.9807692307692,14.1153846153846,28.8461538461538,1606.64918954032,1.22528103419713,234.063409452085,300401,4669229.946,114,"ID-C07-P07-Y2-V1",20,25,"1"
"133",19,2,"S","ID-C07","ID-C07-P07","Rory Eggleston","Y2","V1","R",142,147,"<1 mph",9.26923076923077,17.9807692307692,14.1153846153846,28.8461538461538,1606.64918954032,1.22528103419713,234.063409452085,300401,4669229.946,106,"ID-C07-P07-Y2-V1",10,15,"1"
"134",67,3,"S","ID-C07","ID-C07-P07","Rory Eggleston","Y2","V1","R",142,147,"<1 mph",9.26923076923077,17.9807692307692,14.1153846153846,28.8461538461538,1606.64918954032,1.22528103419713,234.063409452085,300401,4669229.946,132,"ID-C07-P07-Y2-V1",60,65,"2"
"135",68,1,"S","ID-C07","ID-C07-P08","Rory Eggleston","Y2","V1","R",142,133,"<1 mph",8.875,18.6428571428571,13.9285714285714,28.7321428571429,1597.39607674735,0.976800101143973,201.807873761212,300646,4669231.69,133,"ID-C07-P08-Y2-V1",60,65,"1"
"136",53,2,"S","ID-C07","ID-C07-P08","Rory Eggleston","Y2","V1","R",142,133,"<1 mph",8.875,18.6428571428571,13.9285714285714,28.7321428571429,1597.39607674735,0.976800101143973,201.807873761212,300646,4669231.69,177,"ID-C07-P08-Y2-V1",50,55,"1"
"137",136,3,"S","ID-C07","ID-C07-P08","Rory Eggleston","Y2","V1","R",142,133,"<1 mph",8.875,18.6428571428571,13.9285714285714,28.7321428571429,1597.39607674735,0.976800101143973,201.807873761212,300646,4669231.69,113,"ID-C07-P08-Y2-V1",130,135,"2"
"138",39,1,"S","ID-C07","ID-C07-P09","Rory Eggleston","Y2","V1","R",142,59,"<1 mph",11.037037037037,14.9444444444444,16.3518518518519,29.6666666666667,1627.35737304687,0.890722378817472,52.7777777777778,299912,4668982.337,135,"ID-C07-P09-Y2-V1",30,35,"1"
"139",52,1,"S","ID-C07","ID-C07-P09","Rory Eggleston","Y2","V1","R",142,59,"<1 mph",11.037037037037,14.9444444444444,16.3518518518519,29.6666666666667,1627.35737304687,0.890722378817472,52.7777777777778,299912,4668982.337,127,"ID-C07-P09-Y2-V1",50,55,"1"
"140",60,2,"S","ID-C07","ID-C07-P09","Rory Eggleston","Y2","V1","R",142,59,"<1 mph",11.037037037037,14.9444444444444,16.3518518518519,29.6666666666667,1627.35737304687,0.890722378817472,52.7777777777778,299912,4668982.337,184,"ID-C07-P09-Y2-V1",60,65,"1"
"141",67,2,"S","ID-C07","ID-C07-P09","Rory Eggleston","Y2","V1","R",142,59,"<1 mph",11.037037037037,14.9444444444444,16.3518518518519,29.6666666666667,1627.35737304687,0.890722378817472,52.7777777777778,299912,4668982.337,163,"ID-C07-P09-Y2-V1",60,65,"1"
"142",130,6,"S","ID-C07","ID-C07-P09","Rory Eggleston","Y2","V1","R",142,59,"<1 mph",11.037037037037,14.9444444444444,16.3518518518519,29.6666666666667,1627.35737304687,0.890722378817472,52.7777777777778,299912,4668982.337,138,"ID-C07-P09-Y2-V1",130,135,"3"
"143",127,1,"S","ID-C07","ID-C07-P10","Rory Eggleston","Y2","V1","R",142,171,"<1 mph",8.88888888888889,18.3703703703704,13.5555555555556,28.0740740740741,1618.82713713469,1.05949119285301,51.9230769230769,300157,4668984.064,154,"ID-C07-P10-Y2-V1",120,125,"1"
"144",38,1,"S","ID-C07","ID-C07-P10","Rory Eggleston","Y2","V1","R",142,171,"<1 mph",8.88888888888889,18.3703703703704,13.5555555555556,28.0740740740741,1618.82713713469,1.05949119285301,51.9230769230769,300157,4668984.064,181,"ID-C07-P10-Y2-V1",30,35,"1"
"145",100,1,"S","ID-C07","ID-C07-P11","Rory Eggleston","Y2","V1","R",142,182,"<1 mph",9.66666666666667,16.962962962963,14.462962962963,29.1481481481481,1609.31240408761,0.966808864048549,49.7183753119575,300403,4668985.8,150,"ID-C07-P11-Y2-V1",100,105,"1"
"146",39,1,"S","ID-C07","ID-C07-P11","Rory Eggleston","Y2","V1","R",142,182,"<1 mph",9.66666666666667,16.962962962963,14.462962962963,29.1481481481481,1609.31240408761,0.966808864048549,49.7183753119575,300403,4668985.8,123,"ID-C07-P11-Y2-V1",30,35,"1"
"147",66,3,"S","ID-C07","ID-C07-P11","Rory Eggleston","Y2","V1","R",142,182,"<1 mph",9.66666666666667,16.962962962963,14.462962962963,29.1481481481481,1609.31240408761,0.966808864048549,49.7183753119575,300403,4668985.8,85,"ID-C07-P11-Y2-V1",60,65,"2"
"148",72,1,"S","ID-C07","ID-C07-P12","Rory Eggleston","Y2","V1","R",142,193,"<1 mph",10.6666666666667,15.3148148148148,15.9074074074074,31.1111111111111,1600.16847011021,0.900909151349749,54.1748116233132,300648,4668987.545,181,"ID-C07-P12-Y2-V1",70,75,"1"
"149",101,1,"S","ID-C07","ID-C07-P12","Rory Eggleston","Y2","V1","R",142,193,"<1 mph",10.6666666666667,15.3148148148148,15.9074074074074,31.1111111111111,1600.16847011021,0.900909151349749,54.1748116233132,300648,4668987.545,201,"ID-C07-P12-Y2-V1",100,105,"1"
"150",51,1,"S","ID-C07","ID-C07-P13","Rory Eggleston","Y2","V1","R",142,48,"<1 mph",10.2105263157895,16.9298245614035,15.3157894736842,29.0350877192982,1625.87579456676,0.864534135298295,228.333333333333,299914,4668738.181,120,"ID-C07-P13-Y2-V1",50,55,"1"
"151",62,1,"S","ID-C07","ID-C07-P13","Rory Eggleston","Y2","V1","R",142,48,"<1 mph",10.2105263157895,16.9298245614035,15.3157894736842,29.0350877192982,1625.87579456676,0.864534135298295,228.333333333333,299914,4668738.181,181,"ID-C07-P13-Y2-V1",60,65,"1"
"152",136,5,"S","ID-C07","ID-C07-P13","Rory Eggleston","Y2","V1","R",142,48,"<1 mph",10.2105263157895,16.9298245614035,15.3157894736842,29.0350877192982,1625.87579456676,0.864534135298295,228.333333333333,299914,4668738.181,148,"ID-C07-P13-Y2-V1",130,135,"3"
"153",35,5,"S","ID-C07","ID-C07-P13","Rory Eggleston","Y2","V1","R",142,48,"<1 mph",10.2105263157895,16.9298245614035,15.3157894736842,29.0350877192982,1625.87579456676,0.864534135298295,228.333333333333,299914,4668738.181,212,"ID-C07-P13-Y2-V1",30,35,"3"
"154",135,5,"S","ID-C07","ID-C07-P14","Rory Eggleston","Y2","V1","R",142,228,"<1 mph",12.5535714285714,15.4821428571429,18.1785714285714,31.6964285714286,1616.94575783058,1.15145393654152,226.981132075472,300159,4668739.909,147,"ID-C07-P14-Y2-V1",130,135,"3"
"155",51,1,"S","ID-C07","ID-C07-P16","Rory Eggleston","Y2","V1","R",142,205,"<1 mph",8.89090909090909,18.9454545454545,13.8727272727273,29.4545454545455,1599.51163510923,0.902610213668258,263.248481616639,300649,4668743.391,162,"ID-C07-P16-Y2-V1",50,55,"1"
"156",64,3,"S","ID-C07","ID-C07-P16","Rory Eggleston","Y2","V1","R",142,205,"<1 mph",8.89090909090909,18.9454545454545,13.8727272727273,29.4545454545455,1599.51163510923,0.902610213668258,263.248481616639,300649,4668743.391,173,"ID-C07-P16-Y2-V1",60,65,"2"
"157",21,1,"S","ID-C11","ID-C11-P01","Anna Mumford","Y2","V1","R",142,44,"4-7 mph",8.81481481481481,14.7407407407407,14,25.7222222222222,1676.51751491002,1.42236764090402,63.4663703224876,298783,4668483.205,151,"ID-C11-P01-Y2-V1",20,25,"1"
"158",16,3,"S","ID-C11","ID-C11-P01","Anna Mumford","Y2","V1","R",142,44,"4-7 mph",8.81481481481481,14.7407407407407,14,25.7222222222222,1676.51751491002,1.42236764090402,63.4663703224876,298783,4668483.205,145,"ID-C11-P01-Y2-V1",10,15,"2"
"159",26,6,"S","ID-C11","ID-C11-P01","Anna Mumford","Y2","V1","R",142,44,"4-7 mph",8.81481481481481,14.7407407407407,14,25.7222222222222,1676.51751491002,1.42236764090402,63.4663703224876,298783,4668483.205,108,"ID-C11-P01-Y2-V1",20,25,"3"
"160",26,1,"S","ID-C11","ID-C11-P02","Anna Mumford","Y2","V1","R",142,34,"4-7 mph",7.34545454545455,16.9818181818182,11.8363636363636,24,1664.35924203055,1.54173769269671,37.6680391751803,299028,4668483.666,176,"ID-C11-P02-Y2-V1",20,25,"1"
"161",14,1,"S","ID-C11","ID-C11-P02","Anna Mumford","Y2","V1","R",142,34,"4-7 mph",7.34545454545455,16.9818181818182,11.8363636363636,24,1664.35924203055,1.54173769269671,37.6680391751803,299028,4668483.666,125,"ID-C11-P02-Y2-V1",10,15,"1"
"162",21,1,"S","ID-C11","ID-C11-P03","Anna Mumford","Y2","V1","R",142,203,"4-7 mph",8.58928571428571,14.9464285714286,13.6964285714286,24.625,1650.69101931014,1.21801210799307,119.855417979847,299273,4668484.135,127,"ID-C11-P03-Y2-V1",20,25,"1"
"163",24,1,"S","ID-C11","ID-C11-P04","Anna Mumford","Y2","V1","R",142,191,"4-7 mph",8.70909090909091,10.5454545454545,13.6,27.2181818181818,1638.71398481889,1.19862143776634,252.709487915039,299518,4668484.613,192,"ID-C11-P04-Y2-V1",20,25,"1"
"164",125,1,"S","ID-C11","ID-C11-P04","Anna Mumford","Y2","V1","R",142,191,"4-7 mph",8.70909090909091,10.5454545454545,13.6,27.2181818181818,1638.71398481889,1.19862143776634,252.709487915039,299518,4668484.613,150,"ID-C11-P04-Y2-V1",120,125,"1"
"165",27,1,"S","ID-C11","ID-C11-P05","Anna Mumford","Y2","V1","R",142,54,"4-7 mph",3.83333333333333,23.5925925925926,7.66666666666667,21.5740740740741,1658.22356959752,2.60936301095145,72.4026202449092,298783,4668239.025,236,"ID-C11-P05-Y2-V1",20,25,"1"
"166",25,2,"S","ID-C11","ID-C11-P06","Anna Mumford","Y2","V1","R",142,108,"4-7 mph",7.36842105263158,16.0350877192982,11.8421052631579,24.2456140350877,1655.58503196023,1.99601190740412,36.5755636041815,299028,4668239.486,175,"ID-C11-P06-Y2-V1",20,25,"1"
"167",96,3,"S","ID-C11","ID-C11-P06","Anna Mumford","Y2","V1","R",142,108,"4-7 mph",7.36842105263158,16.0350877192982,11.8421052631579,24.2456140350877,1655.58503196023,1.99601190740412,36.5755636041815,299028,4668239.486,163,"ID-C11-P06-Y2-V1",90,95,"2"
"168",96,2,"S","ID-C11","ID-C11-P07","Anna Mumford","Y2","V1","R",142,122,"4-7 mph",9.60714285714286,14.0178571428571,14.2678571428571,25.125,1646.80443892045,1.10775257457386,54.8636813693576,299273,4668239.956,174,"ID-C11-P07-Y2-V1",90,95,"1"
"169",17,4,"S","ID-C11","ID-C11-P07","Anna Mumford","Y2","V1","R",142,122,"4-7 mph",9.60714285714286,14.0178571428571,14.2678571428571,25.125,1646.80443892045,1.10775257457386,54.8636813693576,299273,4668239.956,154,"ID-C11-P07-Y2-V1",10,15,"2"
"170",26,4,"S","ID-C11","ID-C11-P07","Anna Mumford","Y2","V1","R",142,122,"4-7 mph",9.60714285714286,14.0178571428571,14.2678571428571,25.125,1646.80443892045,1.10775257457386,54.8636813693576,299273,4668239.956,138,"ID-C11-P07-Y2-V1",20,25,"2"
"171",64,2,"S","ID-C11","ID-C11-P08","Anna Mumford","Y2","V1","R",142,182,"4-7 mph",9.32142857142857,11.0357142857143,13.9642857142857,27.2857142857143,1637.15457528098,1.070531744706,79.2780544352981,299518,4668240.434,134,"ID-C11-P08-Y2-V1",60,65,"1"
"172",27,1,"S","ID-C11","ID-C11-P09","Anna Mumford","Y2","V1","R",142,64,"4-7 mph",3.77777777777778,23.1666666666667,7.83333333333333,21.3518518518519,1650.35764421735,1.93936320713588,49.6859027721264,298784,4667994.836,188,"ID-C11-P09-Y2-V1",20,25,"1"
"173",33,1,"S","ID-C11","ID-C11-P09","Anna Mumford","Y2","V1","R",142,64,"4-7 mph",3.77777777777778,23.1666666666667,7.83333333333333,21.3518518518519,1650.35764421735,1.93936320713588,49.6859027721264,298784,4667994.836,144,"ID-C11-P09-Y2-V1",30,35,"1"
"174",74,1,"S","ID-C11","ID-C11-P10","Anna Mumford","Y2","V1","R",142,97,"4-7 mph",6.63636363636364,19.1454545454545,10.5636363636364,23.5454545454545,1639.45123401989,1.11075439453125,68.111776653089,299029,4667995.297,191,"ID-C11-P10-Y2-V1",70,75,"1"
"175",25,2,"S","ID-C11","ID-C11-P10","Anna Mumford","Y2","V1","R",142,97,"4-7 mph",6.63636363636364,19.1454545454545,10.5636363636364,23.5454545454545,1639.45123401989,1.11075439453125,68.111776653089,299029,4667995.297,131,"ID-C11-P10-Y2-V1",20,25,"1"
"176",22,2,"S","ID-C11","ID-C11-P10","Anna Mumford","Y2","V1","R",142,97,"4-7 mph",6.63636363636364,19.1454545454545,10.5636363636364,23.5454545454545,1639.45123401989,1.11075439453125,68.111776653089,299029,4667995.297,193,"ID-C11-P10-Y2-V1",20,25,"1"
"177",53,1,"S","ID-C11","ID-C11-P11","Anna Mumford","Y2","V1","R",142,136,"4-7 mph",8,15.0357142857143,12.25,25.5892857142857,1636.56847683889,1.16919175633844,126.795862742833,299274,4667995.768,164,"ID-C11-P11-Y2-V1",50,55,"1"
"178",25,2,"S","ID-C11","ID-C11-P11","Anna Mumford","Y2","V1","R",142,136,"4-7 mph",8,15.0357142857143,12.25,25.5892857142857,1636.56847683889,1.16919175633844,126.795862742833,299274,4667995.768,190,"ID-C11-P11-Y2-V1",20,25,"1"
"179",14,5,"S","ID-C11","ID-C11-P11","Anna Mumford","Y2","V1","R",142,136,"4-7 mph",8,15.0357142857143,12.25,25.5892857142857,1636.56847683889,1.16919175633844,126.795862742833,299274,4667995.768,127,"ID-C11-P11-Y2-V1",10,15,"3"
"180",80,1,"S","ID-C11","ID-C11-P12","Anna Mumford","Y2","V1","R",142,168,"4-7 mph",9.59259259259259,13.2962962962963,14.2037037037037,27.3148148148148,1631.02772521973,1.42010171072824,163.295975702459,299519,4667996.247,148,"ID-C11-P12-Y2-V1",80,85,"1"
